id,url,reviewers,date,game,score
2626,/articles/2008/11/12/celebrity-sports-showdown-review,['Matt Casamassina'],2008-11-12T00:34:00.000Z,Celebrity Sports Showdown Review,4
2627,/articles/2018/01/25/celeste-review,['Tom Marks'],2018-01-25T17:00:53.000Z,Celeste Review,10
2628,/articles/2009/06/15/cellfactor-psychokinetic-wars-review,['Hilary Goldstein'],2009-06-15T20:03:00.000Z,CellFactor: Psychokinetic Wars Review,8
2629,/articles/2009/06/12/cellfactor-psychokinetic-wars-review-2,['Hilary Goldstein'],2009-06-12T23:03:00.000Z,CellFactor: Psychokinetic Wars Review,8
2630,/articles/2007/05/23/cellfactor-revolution-review,['Charles Onyett'],2007-05-23T18:34:00.000Z,CellFactor: Revolution Review,5.2
2631,/articles/2008/10/03/cellzenith-review,['Jimmy Thang'],2008-10-03T21:00:00.000Z,CellZenith Review,5.7
2632,/articles/2002/08/27/celtic-kings-rage-of-war,['Ivan Sulic'],2002-08-27T07:00:00.000Z,Celtic Kings: Rage of War,8.2
2633,/articles/1998/11/17/centipede-5,[],1998-11-17T02:00:00.000Z,Centipede,7.6
2634,/articles/1999/11/23/centipede-2,[],1999-11-23T01:00:00.000Z,Centipede,2.9
2635,/articles/2003/10/07/centipede,['Levi Buchanan'],2003-10-07T01:19:00.000Z,Centipede,2
2636,/articles/1999/06/02/centipede-8,['Craig Harris'],1999-06-02T00:00:00.000Z,Centipede,5.5
2637,/articles/1999/08/26/centipede-4,['Craig Harris'],1999-08-26T23:30:00.000Z,Centipede,4
2638,/articles/2008/12/13/centipede-iphone-review,['George Roush'],2008-12-13T02:07:00.000Z,Centipede iPhone Review,8
2639,/articles/2007/05/03/centipede-millipede-review,['Hilary Goldstein'],2007-05-03T22:25:00.000Z,Centipede & Millipede Review,5.7
2640,/articles/2007/01/20/centipede-review,['Levi Buchanan'],2007-01-20T01:58:00.000Z,Centipede Review,7
2641,/articles/century-age-of-ashes-review,['Travis Northup'],2021-12-14T20:24:25.534Z,Century: Age of Ashes Review,7
2642,/articles/2008/11/14/cesar-millans-dog-whisperer-review,['Josh Clark'],2008-11-14T18:00:00.000Z,Cesar Millan's Dog Whisperer Review,4.4
2643,/articles/2009/01/28/cesar-millans-dog-whisperer-review-2,['Jimmy Thang'],2009-01-28T12:48:00.000Z,Cesar Millan's Dog Whisperer Review,3
2644,/articles/2009/03/27/ceville-review,[],2009-03-27T20:22:00.000Z,Ceville Review,9
2645,/articles/2007/09/27/chameleon-review-2,['Jack DeVries'],2007-09-27T21:16:00.000Z,Chameleon Review,5.5
2646,/articles/2008/05/27/chameleon-review,['Ryan Clements'],2008-05-27T22:46:00.000Z,Chameleon Review,3
2647,/articles/1999/04/29/chameleon-twist-2-2,['Matt Casamassina'],1999-04-29T00:00:00.000Z,Chameleon Twist 2 Review,6.1
2648,/articles/1997/12/16/chameleon-twist,['Peer Schneider'],1997-12-16T02:00:00.000Z,Chameleon Twist Review,6.5
2649,/articles/2000/04/29/championship-bass,[],2000-04-29T00:00:00.000Z,Championship Bass,8.5
2650,/articles/2000/03/11/championship-bass-2,['Jeremy Conrad'],2000-03-11T01:00:00.000Z,Championship Bass,8
2651,/articles/2009/01/17/championship-foosball-review,['Adam Ballard'],2009-01-17T02:08:00.000Z,Championship Foosball Review,3.5
2652,/articles/2006/10/12/championship-manager-2007-review,[],2006-10-12T11:24:00.000Z,Championship Manager 2007 Review,7.1
2653,/articles/2007/11/01/championship-manager-2008-uk-review,[],2007-11-01T15:54:00.000Z,Championship Manager 2008 UK Review,7.2
2654,/articles/2010/10/26/championship-manager-2011-review,['Pete Donaldson'],2010-10-26T09:00:00.000Z,Championship Manager 2011 Review,8
2655,/articles/2001/02/01/championship-motocross-2001-featuring-ricky-carmichael-4,['David Smith'],2001-02-01T00:30:00.000Z,Championship Motocross 2001 Featuring Ricky Carmichael,6.4
2656,/articles/2000/10/12/championship-motocross-2001-featuring-ricky-carmichael,['Craig Harris'],2000-10-12T23:30:00.000Z,Championship Motocross 2001 Featuring Ricky Carmichael,5
2657,/articles/1999/09/30/championship-motocross-featuring-ricky-carmichael,['Rick Sanchez'],1999-09-30T00:00:00.000Z,Championship Motocross Featuring Ricky Carmichael,8.7
2658,/articles/2008/04/11/championship-pony-review,['Lucas M. Thomas'],2008-04-11T22:55:00.000Z,Championship Pony Review,5
2659,/articles/1999/06/19/championship-pool,[],1999-06-19T00:00:00.000Z,Championship Pool,4
2660,/articles/2001/02/02/championship-rally,['Nix'],2001-02-02T00:30:00.000Z,Championship Rally,6
2661,/articles/2007/05/31/championship-sprint-review,['Chris Roper'],2007-05-31T23:54:00.000Z,Championship Sprint Review,2.8
2662,/articles/2000/11/22/championship-surfer-3,[],2000-11-22T01:00:00.000Z,Championship Surfer,7.1
2663,/articles/2000/12/13/championship-surfer,[],2000-12-13T00:30:00.000Z,Championship Surfer,3.4
2664,/articles/2000/11/28/championship-surfer-2,['Doug Perry'],2000-11-28T01:00:00.000Z,Championship Surfer,7.3
2665,/articles/2004/02/09/champions-of-norrath-2,['Ed Lewis'],2004-02-09T23:36:00.000Z,Champions of Norrath,8.9
2666,/articles/2009/09/16/champions-online-review,['Steve Butts'],2009-09-16T18:43:00.000Z,Champions Online Review,7.6
2667,/articles/2005/02/05/champions-return-to-arms,['Ed Lewis'],2005-02-05T01:13:00.000Z,Champions: Return to Arms,7.6
2668,/articles/2011/08/12/chantelise-a-tale-of-two-sisters-review,[],2011-08-12T23:48:00.000Z,Chantelise: A Tale of Two Sisters Review,5
2669,/articles/2006/01/11/chaos-field,['Mark Bozon'],2006-01-11T23:09:00.000Z,Chaos Field,6
2670,/articles/2015/02/04/chaos-heroes-online-review,['Miranda Sanchez'],2015-02-04T21:24:26.000Z,Chaos Heroes Online Review,5.6
2671,/articles/2003/08/05/chaos-legion,[],2003-08-05T15:13:00.000Z,Chaos Legion,6.5
2672,/articles/2012/03/27/chaos-rings-ii-review,['Andrew Goldfarb'],2012-03-27T00:33:00.000Z,Chaos Rings II Review,8.5
2673,/articles/2010/08/12/chaos-rings-ipad-review,['Levi Buchanan'],2010-08-12T23:47:00.000Z,Chaos Rings iPad Review,9
2674,/articles/2010/04/21/chaos-rings-iphone-review,['Levi Buchanan'],2010-04-21T22:50:00.000Z,Chaos Rings iPhone Review,9
2675,/articles/2005/02/01/chaos-theory,[],2005-02-01T01:27:00.000Z,Chaos Theory,8.9
2676,/articles/2008/06/11/chaos-theory-review,['Sophia Tong'],2008-06-11T20:43:00.000Z,Chaos Theory Review,6.5
2677,/articles/2008/06/06/chaos-wars-review,['Sam Bishop'],2008-06-06T23:22:00.000Z,Chaos Wars Review,7.5
2678,/articles/2009/12/03/chaotic-shadow-warriors-review-3,['Jeff Haynes'],2009-12-03T23:45:00.000Z,Chaotic: Shadow Warriors Review,5.5
2679,/articles/2009/12/04/chaotic-shadow-warriors-review-2,['Jeff Haynes'],2009-12-04T01:07:00.000Z,Chaotic: Shadow Warriors Review,5.5
2680,/articles/2009/12/08/chaotic-shadow-warriors-review,['Jeff Haynes'],2009-12-08T01:01:00.000Z,Chaotic: Shadow Warriors Review,6.5
2681,/articles/2001/02/09/charge-n-blast-2,[],2001-02-09T00:30:00.000Z,Charge N' Blast,7.5
2682,/articles/2000/12/16/charge-n-blast-import,[],2000-12-16T00:30:00.000Z,Charge N' Blast (Import),3.1
2683,/articles/2010/04/23/charge-tank-squad-review,['Anthony Gallegos'],2010-04-23T20:22:00.000Z,Charge! Tank Squad Review,6.5
2684,/articles/2003/07/02/chariots-of-war-review,['Steve Butts'],2003-07-02T00:22:00.000Z,Chariots of War Review,5
2685,/articles/2003/05/21/charisma-lee,['Levi Buchanan'],2003-05-21T21:32:00.000Z,Charisma Lee,6
2686,/articles/2005/07/19/charlie-and-the-chocolate-factory-2,['Juan Castro'],2005-07-19T23:33:00.000Z,Charlie and the Chocolate Factory,4.5
2687,/articles/2005/07/20/charlie-and-the-chocolate-factory,['Juan Castro'],2005-07-20T00:21:00.000Z,Charlie and the Chocolate Factory,4.5
2688,/articles/1999/04/10/charlie-blasts-territory,['Peer Schneider'],1999-04-10T01:00:00.000Z,Charlie Blast's Territory Review,6.9
2689,/articles/2013/08/21/charlie-murder-review,['Jose Otero'],2013-08-21T01:47:08.000Z,Charlie Murder Review,7
2690,/articles/2003/07/16/charlies-angels,['Matt Casamassina'],2003-07-16T22:56:00.000Z,Charlie's Angels,4
2691,/articles/2006/12/11/charlottes-web-review,['Lucas M. Thomas'],2006-12-11T21:26:00.000Z,Charlotte's Web Review,6.5
2692,/articles/2008/09/20/chartfight-iphone-review,['George Roush'],2008-09-20T00:12:00.000Z,ChartFight iPhone Review,6
2693,/articles/2000/05/04/chase-ace-2,[],2000-05-04T00:00:00.000Z,Chase Ace 2,8.4
2694,/articles/2002/09/12/chase-hollywood-stunt-driver-review,['Hilary Goldstein'],2002-09-12T07:00:00.000Z,Chase: Hollywood Stunt Driver Review,4.9
2695,/articles/2008/08/01/chase-hq-review,['Lucas M. Thomas'],2008-08-01T22:55:00.000Z,Chase H.Q. Review,4.5
2696,/articles/1999/10/01/chase-hq-secret-police,['Craig Harris'],1999-10-01T23:30:00.000Z,Chase H.Q. Secret Police,5
2697,/articles/2003/10/07/chaser-review,[],2003-10-07T00:28:00.000Z,Chaser Review,7.5
2698,/articles/2012/11/22/chasing-aurora-review,['Lucas M. Thomas'],2012-11-22T20:00:12.000Z,Chasing Aurora Review,6
2699,/articles/2018/07/31/chasm-review,['Tom Marks'],2018-07-31T12:00:39.000Z,Chasm Review,7
2700,/articles/2010/05/13/chess-challenge-review,['Lucas M. Thomas'],2010-05-13T19:45:00.000Z,Chess Challenge! Review,8
2701,/articles/2010/05/12/chess-challenge-review-2,['Lucas M. Thomas'],2010-05-12T21:00:00.000Z,Chess Challenge! Review,7
2702,/articles/2004/02/21/chess-everywhere,['Levi Buchanan'],2004-02-21T03:05:00.000Z,Chess Everywhere,8.5
2703,/articles/2002/09/06/chessmaster-2,['Steve Butts'],2002-09-06T07:00:00.000Z,Chessmaster,7.5
2704,/articles/2004/07/08/chessmaster-4,['Levi Buchanan'],2004-07-08T00:14:00.000Z,Chessmaster,9
2705,/articles/2004/11/02/chessmaster,['Hilary Goldstein'],2004-11-02T01:55:00.000Z,Chessmaster,8.5
2706,/articles/2003/06/04/chessmaster-3,[],2003-06-04T00:45:00.000Z,Chessmaster,8.5
2707,/articles/2000/10/04/chessmaster-5,[],2000-10-04T23:30:00.000Z,Chessmaster,8
2708,/articles/2004/08/27/chessmaster-10th-edition,['Steve Butts'],2004-08-27T01:02:00.000Z,Chessmaster 10th Edition,8.4
2709,/articles/1999/10/12/chessmaster-7000,[],1999-10-12T00:00:00.000Z,Chessmaster 7000,8.1
2710,/articles/2000/12/13/chessmaster-8000,[],2000-12-13T00:30:00.000Z,Chessmaster 8000,8.4
2711,/articles/2002/09/17/chessmaster-9000,['Steve Butts'],2002-09-17T07:00:00.000Z,Chessmaster 9000,8.2
2712,/articles/1999/09/08/chessmaster-ii,[],1999-09-08T00:00:00.000Z,Chessmaster II,8
2713,/articles/2008/01/31/chessmaster-live-review,['Nate Ahearn'],2008-01-31T23:34:00.000Z,Chessmaster Live Review,6.4
2714,/articles/2008/02/28/chessmaster-the-art-of-learning-review,['Greg Miller'],2008-02-28T23:04:00.000Z,Chessmaster: The Art of Learning Review,6.6
2715,/articles/2007/12/05/chessmaster-the-art-of-learning-review-2,['Chris Adams'],2007-12-05T01:26:00.000Z,Chessmaster: The Art of Learning Review,7.8
2716,/articles/2007/02/27/chew-man-fu-review,['Lucas M. Thomas'],2007-02-27T03:09:00.000Z,Chew Man Fu Review,7
2717,/articles/2007/02/27/chew-man-fu-vc-review,['Lucas M. Thomas'],2007-02-27T01:00:00.000Z,Chew Man Fu VC Review,7
2718,/articles/2006/02/04/chibi-robo,['Matt Casamassina'],2006-02-04T01:58:00.000Z,Chibi-Robo,8.2
2719,/articles/2007/10/03/chibi-robo-park-patrol-review,['Craig Harris'],2007-10-03T01:00:00.000Z,Chibi-Robo: Park Patrol Review,7.8
2720,/articles/2015/10/10/chibi-robo-zip-lash-review,['Kallie Plagge'],2015-10-10T01:17:03.000Z,Chibi-Robo! Zip Lash Review,5
2721,/articles/2004/07/31/chicago-1930,['Dan Adams'],2004-07-31T00:24:00.000Z,Chicago 1930,5
2722,/articles/2005/03/07/chicago-enforcer,[],2005-03-07T20:08:00.000Z,Chicago Enforcer,4
2723,/articles/2011/05/04/chicken-balls-iphone-review,['Daemon Hatfield'],2011-05-04T00:40:00.000Z,Chicken Balls iPhone Review,7.5
2724,/articles/2008/03/14/chicken-hunter-review,['Jack DeVries'],2008-03-14T21:08:00.000Z,Chicken Hunter Review,3.5
2725,/articles/2006/11/23/chicken-little-ace-in-action-review-3,['Chris Adams'],2006-11-23T02:04:00.000Z,Chicken Little: Ace in Action Review,7
2726,/articles/2006/12/20/chicken-little-ace-in-action-review,['Mark Bozon'],2006-12-20T19:19:00.000Z,Chicken Little: Ace in Action Review,7.5
2727,/articles/2006/12/19/chicken-little-ace-in-action-review-2,['Mark Bozon'],2006-12-19T01:18:00.000Z,Chicken Little: Ace in Action Review,7.6
2728,/articles/2006/01/13/chicken-little-review,['Mark Bozon'],2006-01-13T01:20:00.000Z,Chicken Little Review,7.8
2729,/articles/2000/11/11/chicken-run-5,['Craig Harris'],2000-11-11T00:30:00.000Z,Chicken Run,6
2730,/articles/2000/11/28/chicken-run-2,['David Smith'],2000-11-28T01:00:00.000Z,Chicken Run,7
2731,/articles/2000/11/23/chicken-run-3,[],2000-11-23T01:00:00.000Z,Chicken Run,7.2
2732,/articles/2001/01/17/chicken-run-9,[],2001-01-17T00:30:00.000Z,Chicken Run,7.1
2733,/articles/2007/07/18/chicken-shoot-review,['Matt Casamassina'],2007-07-18T01:56:00.000Z,Chicken Shoot Review,2
2734,/articles/2007/07/17/chicken-shoot-review-2,['Matt Casamassina'],2007-07-17T23:08:00.000Z,Chicken Shoot Review,2
2735,/articles/chicory-colorful-tale-review,['Rebekah Valentine'],2021-06-10T20:00:00.000Z,Chicory: A Colorful Tale Review,9
2736,/articles/2011/09/30/child-of-eden-review,['Ryan Clements'],2011-09-30T01:03:00.000Z,Child of Eden Review,6.5
2737,/articles/2011/06/14/child-of-eden-review-2,['Kristine Steimer'],2011-06-14T16:00:00.000Z,Child of Eden Review,8.5
2738,/articles/2014/04/29/child-of-light-review,['Vince Ingenito'],2014-04-29T03:30:01.000Z,Child of Light Review,9.3
2739,/articles/2006/11/01/children-of-mana-review,['Mark Bozon'],2006-11-01T02:04:00.000Z,Children of Mana Review,8
2740,/articles/2007/01/10/children-of-mana-uk-review,[],2007-01-10T15:05:00.000Z,Children of Mana UK Review,6.8
2741,/articles/2007/02/27/chili-con-carnage-review,['Chris Roper'],2007-02-27T21:45:00.000Z,Chili Con Carnage Review,7.7
2742,/articles/2007/02/12/chili-con-carnage-uk-review,['Alex Simmons'],2007-02-12T17:14:00.000Z,Chili Con Carnage UK Review,8
2743,/articles/2010/02/01/chime-review,['Daemon Hatfield'],2010-02-01T20:38:00.000Z,Chime Review,8
2744,/articles/2011/03/31/chime-super-deluxe-review,[],2011-03-31T22:30:00.000Z,Chime Super Deluxe Review,8.5
2745,/articles/2008/08/22/chimps-ahoy-review,['George Roush'],2008-08-22T23:42:00.000Z,Chimps Ahoy! Review,7.9
2746,/articles/2007/06/29/china-warrior-review,['Lucas M. Thomas'],2007-06-29T02:22:00.000Z,China Warrior Review,1.5
2747,/articles/2007/06/28/china-warrior-review-2,['Lucas M. Thomas'],2007-06-28T23:34:00.000Z,China Warrior Review,1.5
2748,/articles/1999/07/07/chips-challenge,[],1999-07-07T00:00:00.000Z,Chip's Challenge,8
2749,/articles/chivalry-2-review,['Leana Hafer'],2021-06-18T15:00:00.000Z,Chivalry 2 Review,9
2750,/articles/2013/11/27/chivalry-deadliest-warrior-review,['Nathan Meunier'],2013-11-27T19:29:19.000Z,Chivalry: Deadliest Warrior Review,8.1
2751,/articles/2012/10/29/chivalry-medieval-warfare-review,['Nathan Meunier'],2012-10-29T21:42:33.000Z,Chivalry: Medieval Warfare Review,7.9
2752,/articles/2008/09/09/cho-aniki-review,['Lucas M. Thomas'],2008-09-09T22:55:00.000Z,Cho Aniki Review,7.5
2753,/articles/2010/04/01/cho-aniki-zero-review,['Daemon Hatfield'],2010-04-01T00:17:00.000Z,Cho Aniki Zero Review,5.9
2754,/articles/2010/05/26/chocobo-panic-ipad-review,['Levi Buchanan'],2010-05-26T20:25:00.000Z,Chocobo Panic iPad Review,7
2755,/articles/1999/08/19/chocobo-racing,['Doug Perry'],1999-08-19T00:00:00.000Z,Chocobo Racing Review,5.6
2756,/articles/2000/01/25/chocobos-dungeon-2-2,['David Zdyrko'],2000-01-25T01:00:00.000Z,Chocobo's Dungeon 2,6.5
2757,/articles/2009/01/14/chocolate-shop-frenzy-iphone-review,['Levi Buchanan'],2009-01-14T19:50:00.000Z,Chocolate Shop Frenzy iPhone Review,8.3
2758,/articles/2010/04/08/chop-chop-runner-review,['Daemon Hatfield'],2010-04-08T00:00:00.000Z,Chop Chop Runner Review,6.5
2759,/articles/2012/01/11/choplifter-hd-review-2,['Mitch Dyer'],2012-01-11T01:39:00.000Z,Choplifter HD Review,8
2760,/articles/2012/01/09/choplifter-hd-review,['Mitch Dyer'],2012-01-09T19:43:00.000Z,Choplifter HD Review,8
2761,/articles/1998/06/18/chopper-attack,['Peer Schneider'],1998-06-18T01:00:00.000Z,Chopper Attack Review,5.6
2762,/articles/2008/09/24/chopper-iphone-review,['George Roush'],2008-09-24T23:57:00.000Z,Chopper iPhone Review,6
2763,/articles/2009/02/02/chop-sushi-iphone-review,['George Roush'],2009-02-02T17:57:00.000Z,Chop Sushi iPhone Review,7.9
2764,/articles/2004/10/12/choroq,[],2004-10-12T22:57:00.000Z,ChoroQ,2
2765,/articles/chorus-review,['Dan Stapleton'],2021-12-04T20:10:29.984Z,Chorus Review,8
2766,/articles/2009/12/09/christmas-clix-review,['Lucas M. Thomas'],2009-12-09T18:17:00.000Z,Christmas Clix Review,7
2767,/articles/2011/12/23/christmas-wonderland-review,['Lucas M. Thomas'],2011-12-23T07:55:00.000Z,Christmas Wonderland Review,5.5
2768,/articles/2006/07/12/chromehounds-review,['Charles Onyett'],2006-07-12T18:06:00.000Z,Chromehounds Review,6.9
2769,/articles/2003/11/25/chrome-review,['Tal Blevins'],2003-11-25T03:33:00.000Z,Chrome Review,7.9
2770,/articles/2008/12/02/chronicles-of-mystery-the-scorpio-ritual-review,[],2008-12-02T22:00:00.000Z,Chronicles of Mystery: The Scorpio Ritual Review,7.5
2771,/articles/2005/12/10/chronicles-of-narnia-the-lion-the-witch-and-the-wardrobe,['Levi Buchanan'],2005-12-10T01:46:00.000Z,"Chronicles of Narnia: The Lion, the Witch, and the Wardrobe",7.4
2772,/articles/2011/12/23/chronicles-of-vampires-origins-review,['Lucas M. Thomas'],2011-12-23T07:56:00.000Z,Chronicles of Vampires: Origins Review,7
2773,/articles/2000/08/16/chrono-cross,['David Zdyrko'],2000-08-16T00:00:00.000Z,Chrono Cross Review,9.7
2774,/articles/2016/04/14/chronos-review,['Alanah Pearce'],2016-04-14T23:56:52.000Z,Chronos Review,8
2775,/articles/2010/01/11/chronos-twins-dx-review,['Mark Bozon'],2010-01-11T22:31:00.000Z,Chronos Twins DX Review,8
2776,/articles/2009/02/03/chrono-trigger-ds-au-review,[],2009-02-03T23:00:00.000Z,Chrono Trigger DS AU Review,9.1
2777,/articles/2008/11/20/chrono-trigger-ds-review,['Mark Bozon'],2008-11-20T22:24:00.000Z,Chrono Trigger DS Review,8.8
2778,/articles/2008/12/10/chrono-trigger-orchestra-extra-soundtrack,[],2008-12-10T00:04:00.000Z,Chrono Trigger Orchestra Extra Soundtrack,8
2779,/articles/2011/05/25/chrono-trigger-review,['Lucas M. Thomas'],2011-05-25T18:53:00.000Z,Chrono Trigger Review,10
2780,/articles/2008/12/23/chrysler-classic-racing-review,['Adam Ballard'],2008-12-23T17:40:00.000Z,Chrysler Classic Racing Review,4
2781,/articles/2001/06/14/chu-chu-rocket,['Anthony Chau'],2001-06-14T23:30:00.000Z,Chu Chu Rocket,8.5
2782,/articles/2000/03/08/chu-chu-rocket-3,[],2000-03-08T01:00:00.000Z,Chu Chu Rocket,9
2783,/articles/2010/10/27/chu-chu-rocket-hd-ipad-review,['Levi Buchanan'],2010-10-27T16:26:00.000Z,Chu Chu Rocket HD iPad Review,8.5
2784,/articles/1999/11/16/chu-chu-rocket-import,[],1999-11-16T01:00:00.000Z,Chu Chu Rocket (Import),9.1
2785,/articles/2010/10/27/chu-chu-rocket-iphone-review,['Levi Buchanan'],2010-10-27T16:30:00.000Z,Chu Chu Rocket iPhone Review,8
2786,/articles/2010/03/09/chuck-chuck-versus-the-beard-review,['Eric Goldman'],2010-03-09T02:24:00.000Z,"Chuck: ""Chuck Versus The Beard"" Review",9.5
2787,/articles/2010/02/09/chuck-chuck-versus-the-mask-review,['Eric Goldman'],2010-02-09T21:47:00.000Z,"Chuck: ""Chuck Versus The Mask"" Review",9
2788,/articles/2010/04/06/chuck-chuck-versus-the-other-guy-review,['Eric Goldman'],2010-04-06T01:00:00.000Z,"Chuck: ""Chuck Versus The Other Guy"" Review",9.5
2789,/articles/2008/10/28/chuck-chuck-versus-tom-sawyer-review,['Eric Goldman'],2008-10-28T22:40:00.000Z,"Chuck: ""Chuck Versus Tom Sawyer"" Review",9.3
2790,/articles/2009/02/18/chuck-the-ball-iphone-review,['George Roush'],2009-02-18T00:22:00.000Z,Chuck the Ball iPhone Review,7
2791,/articles/2007/03/06/chulip-review,['Micah Seff'],2007-03-06T01:53:00.000Z,Chulip Review,6
2792,/articles/2007/05/29/chuzzle-mobile-review,['Levi Buchanan'],2007-05-29T22:10:00.000Z,Chuzzle Mobile Review,7.9
2793,/articles/2003/12/06/cima-the-enemy,['Craig Harris'],2003-12-06T01:07:00.000Z,Cima: The Enemy,6
2794,/articles/1998/09/19/circuit-breakers,['Randy Nelson'],1998-09-19T01:00:00.000Z,Circuit Breakers,8
2795,/articles/2008/12/13/circus-games-review,['Aaron Thornton'],2008-12-13T01:03:00.000Z,Circus Games Review,2.2
2796,/articles/2002/02/26/circus-maximus,['Hilary Goldstein'],2002-02-26T08:00:00.000Z,Circus Maximus,3.8
2797,/articles/2013/04/11/cities-in-motion-2-review,['Leif Johnson'],2013-04-11T18:39:22.000Z,Cities in Motion 2 Review,7.5
